timestamp,sensor_id,temperature,scenario
2026-06-06 13:32:00,T-01,66.82893136149036,normal
2026-06-06 13:33:00,T-01,69.76008137389555,normal
2026-06-06 13:34:00,T-01,68.94975770304167,normal
2026-06-06 13:35:00,T-01,68.98718714473829,normal
2026-06-06 13:36:00,T-01,69.66073330144008,normal
2026-06-06 13:37:00,T-01,68.97371565699169,normal
2026-06-06 13:38:00,T-01,69.28728447500285,normal
2026-06-06 13:39:00,T-01,66.98327143459646,normal
2026-06-06 13:40:00,T-01,67.99652326142349,normal
2026-06-06 13:41:00,T-01,70.27836590836957,normal
2026-06-06 13:42:00,T-01,68.79159626587885,normal
2026-06-06 13:43:00,T-01,67.07337344097371,normal
2026-06-06 13:44:00,T-01,67.61214539653466,normal
2026-06-06 13:45:00,T-01,67.6310341771389,normal
2026-06-06 13:46:00,T-01,68.66612951062534,normal
2026-06-06 13:47:00,T-01,68.0726252690526,normal
2026-06-06 13:48:00,T-01,67.78886754952067,normal
2026-06-06 13:49:00,T-01,68.39623471032218,normal
2026-06-06 13:50:00,T-01,68.81579923660254,normal
2026-06-06 13:51:00,T-01,68.02633049908549,normal
2026-06-06 13:52:00,T-01,67.6595944080107,normal
2026-06-06 13:53:00,T-01,67.7634425355249,normal
2026-06-06 13:54:00,T-01,68.47715166977395,normal
2026-06-06 13:55:00,T-01,68.08415132035957,normal
2026-06-06 13:56:00,T-01,68.81489568803505,normal
2026-06-06 13:57:00,T-01,66.85579379029784,normal
2026-06-06 13:58:00,T-01,67.19020910547506,normal
2026-06-06 13:59:00,T-01,68.70066502011849,normal
2026-06-06 14:00:00,T-01,67.08974170562351,normal
2026-06-06 14:01:00,T-01,69.24174088975691,normal
2026-06-06 14:02:00,T-01,69.23123756982194,normal
2026-06-06 14:03:00,T-01,69.1888551947488,normal
2026-06-06 14:04:00,T-01,66.88861182887875,normal
2026-06-06 14:05:00,T-01,67.82113006355485,normal
2026-06-06 14:06:00,T-01,67.22807484174845,normal
2026-06-06 14:07:00,T-01,68.62425957300741,normal
2026-06-06 14:08:00,T-01,69.38963385766856,normal
2026-06-06 14:09:00,T-01,68.54091457070986,normal
2026-06-06 14:10:00,T-01,67.66314919625782,normal
2026-06-06 14:11:00,T-01,67.27754492222641,normal
2026-06-06 14:12:00,T-01,68.28366329843465,normal
2026-06-06 14:13:00,T-01,66.40561871934713,normal
2026-06-06 14:14:00,T-01,68.16117473488596,normal
2026-06-06 14:15:00,T-01,66.70892942528081,normal
2026-06-06 14:16:00,T-01,68.24538691846563,normal
2026-06-06 14:17:00,T-01,67.46755487915938,normal
2026-06-06 14:18:00,T-01,67.24631216682893,normal
2026-06-06 14:19:00,T-01,66.7575718452301,normal
2026-06-06 14:20:00,T-01,67.29725982474949,normal
2026-06-06 14:21:00,T-01,68.22344695360844,normal
2026-06-06 14:22:00,T-01,68.72688951490875,normal
2026-06-06 14:23:00,T-01,68.22754512600015,normal
2026-06-06 14:24:00,T-01,69.0853938483689,normal
2026-06-06 14:25:00,T-01,70.28339783123961,normal
2026-06-06 14:26:00,T-01,67.44476168957962,normal
2026-06-06 14:27:00,T-01,67.59066272416139,normal
2026-06-06 14:28:00,T-01,66.38599081625996,normal
2026-06-06 14:29:00,T-01,69.04845242693789,normal
2026-06-06 14:30:00,T-01,69.19096636323769,normal
2026-06-06 14:31:00,T-01,67.06037800817968,normal
2026-06-06 14:32:00,T-01,68.58318605694315,normal
2026-06-06 14:33:00,T-01,69.2226571647723,normal
2026-06-06 14:34:00,T-01,68.27388711882753,normal
2026-06-06 14:35:00,T-01,68.93893290288077,normal
2026-06-06 14:36:00,T-01,68.31216371757877,normal
2026-06-06 14:37:00,T-01,66.96808586350555,normal
2026-06-06 14:38:00,T-01,69.28365100794497,normal
2026-06-06 14:39:00,T-01,69.61046480533858,normal
2026-06-06 14:40:00,T-01,69.07254620204907,normal
2026-06-06 14:41:00,T-01,67.43780014392935,normal
2026-06-06 14:42:00,T-01,67.6968704272932,normal
2026-06-06 14:43:00,T-01,67.37480649648008,normal
2026-06-06 14:44:00,T-01,69.33375918800647,normal
2026-06-06 14:45:00,T-01,69.892009878946,normal
2026-06-06 14:46:00,T-01,69.10916347502676,normal
2026-06-06 14:47:00,T-01,69.68741364792594,normal
2026-06-06 14:48:00,T-01,67.94250598041111,normal
2026-06-06 14:49:00,T-01,69.02026902213858,normal
2026-06-06 14:50:00,T-01,67.56970901317446,normal
2026-06-06 14:51:00,T-01,68.23380561829893,normal
2026-06-06 14:52:00,T-01,69.95101919309899,normal
2026-06-06 14:53:00,T-01,68.90018205714895,normal
2026-06-06 14:54:00,T-01,70.41717894559321,normal
2026-06-06 14:55:00,T-01,69.81428400490022,normal
2026-06-06 14:56:00,T-01,72.0796963136837,normal
2026-06-06 14:57:00,T-01,69.50832886015873,normal
2026-06-06 14:58:00,T-01,68.07770214187228,normal
2026-06-06 14:59:00,T-01,69.51929170704229,normal
2026-06-06 15:00:00,T-01,68.66060473047597,normal
2026-06-06 15:01:00,T-01,70.67059935076017,normal
2026-06-06 15:02:00,T-01,69.80511336850037,normal
2026-06-06 15:03:00,T-01,69.69540546597959,normal
2026-06-06 15:04:00,T-01,69.77783416958056,normal
2026-06-06 15:05:00,T-01,70.71125752982368,normal
2026-06-06 15:06:00,T-01,69.58698150583294,normal
2026-06-06 15:07:00,T-01,70.88451394264503,normal
2026-06-06 15:08:00,T-01,71.2204662365224,normal
2026-06-06 15:09:00,T-01,69.89951263268661,normal
2026-06-06 15:10:00,T-01,69.38161402398195,normal
2026-06-06 15:11:00,T-01,69.8598682257383,normal
2026-06-06 15:12:00,T-01,71.14720288305764,normal
2026-06-06 15:13:00,T-01,70.59284152167135,normal
2026-06-06 15:14:00,T-01,71.19263842071489,normal
2026-06-06 15:15:00,T-01,72.38655782884531,normal
2026-06-06 15:16:00,T-01,70.91441260795364,normal
2026-06-06 15:17:00,T-01,69.93306927209322,normal
2026-06-06 15:18:00,T-01,71.85661436998942,normal
2026-06-06 15:19:00,T-01,70.90630416667304,normal
2026-06-06 15:20:00,T-01,71.78164273357562,normal
2026-06-06 15:21:00,T-01,72.02808011335755,normal
2026-06-06 15:22:00,T-01,70.0539290010333,normal
2026-06-06 15:23:00,T-01,72.44430456139133,normal
2026-06-06 15:24:00,T-01,72.01503196745344,normal
2026-06-06 15:25:00,T-01,70.55180487029551,normal
2026-06-06 15:26:00,T-01,71.50409098362638,normal
2026-06-06 15:27:00,T-01,71.4988618362721,normal
2026-06-06 15:28:00,T-01,71.30562731611802,normal
2026-06-06 15:29:00,T-01,72.19163053766734,normal
2026-06-06 15:30:00,T-01,72.7930274924445,normal
2026-06-06 15:31:00,T-01,71.39682191500057,normal
2026-06-06 15:32:00,T-01,72.7520897771125,normal
2026-06-06 15:33:00,T-01,72.4389138823314,normal
2026-06-06 15:34:00,T-01,71.71028422385207,normal
2026-06-06 15:35:00,T-01,71.67918652016623,normal
2026-06-06 15:36:00,T-01,70.37316801747238,normal
2026-06-06 15:37:00,T-01,70.04537535521156,normal
2026-06-06 15:38:00,T-01,71.72923460720342,normal
2026-06-06 15:39:00,T-01,70.72398664018033,normal
2026-06-06 15:40:00,T-01,71.55359972052688,normal
2026-06-06 15:41:00,T-01,71.06949375217516,normal
2026-06-06 15:42:00,T-01,69.82416764229814,normal
2026-06-06 15:43:00,T-01,71.97605299899837,normal
2026-06-06 15:44:00,T-01,71.2078702051904,normal
2026-06-06 15:45:00,T-01,71.70381906908291,normal
2026-06-06 15:46:00,T-01,70.72928173695107,normal
2026-06-06 15:47:00,T-01,71.283931209667,normal
2026-06-06 15:48:00,T-01,73.17304428841152,normal
2026-06-06 15:49:00,T-01,71.73270749409632,normal
2026-06-06 15:50:00,T-01,72.14281220762916,normal
2026-06-06 15:51:00,T-01,70.30904375113366,normal
2026-06-06 15:52:00,T-01,73.95324776648656,normal
2026-06-06 15:53:00,T-01,73.38955750673927,normal
2026-06-06 15:54:00,T-01,72.8891688800841,normal
2026-06-06 15:55:00,T-01,72.33177157571878,normal
2026-06-06 15:56:00,T-01,71.49313134393553,normal
2026-06-06 15:57:00,T-01,71.89278528869401,normal
2026-06-06 15:58:00,T-01,72.46922819313538,normal
2026-06-06 15:59:00,T-01,70.76094579478423,normal
2026-06-06 16:00:00,T-01,70.91117241989178,normal
2026-06-06 16:01:00,T-01,69.65058418976442,normal
2026-06-06 16:02:00,T-01,70.50987642389542,normal
2026-06-06 16:03:00,T-01,72.90295607590015,normal
2026-06-06 16:04:00,T-01,70.86539477260516,normal
2026-06-06 16:05:00,T-01,70.83786233626947,normal
2026-06-06 16:06:00,T-01,71.427677039934,normal
2026-06-06 16:07:00,T-01,69.45007265004487,normal
2026-06-06 16:08:00,T-01,71.95831878754765,normal
2026-06-06 16:09:00,T-01,72.22828842463268,normal
2026-06-06 16:10:00,T-01,71.2864918413756,normal
2026-06-06 16:11:00,T-01,72.5062942936729,normal
2026-06-06 16:12:00,T-01,69.47235909499115,normal
2026-06-06 16:13:00,T-01,72.58572196123542,normal
2026-06-06 16:14:00,T-01,69.95271748177885,normal
2026-06-06 16:15:00,T-01,69.34370062327896,normal
2026-06-06 16:16:00,T-01,70.3251715209072,normal
2026-06-06 16:17:00,T-01,72.37236833059255,normal
2026-06-06 16:18:00,T-01,70.41765150179415,normal
2026-06-06 16:19:00,T-01,69.44024188681283,normal
2026-06-06 16:20:00,T-01,69.01271816871358,normal
2026-06-06 16:21:00,T-01,70.13653584054558,normal
2026-06-06 16:22:00,T-01,68.17993349661843,normal
2026-06-06 16:23:00,T-01,68.80727130614798,normal
2026-06-06 16:24:00,T-01,71.5825113900367,normal
2026-06-06 16:25:00,T-01,71.2941805190272,normal
2026-06-06 16:26:00,T-01,69.77355441192252,normal
2026-06-06 16:27:00,T-01,69.36701251182285,normal
2026-06-06 16:28:00,T-01,69.82164220633719,normal
2026-06-06 16:29:00,T-01,72.04141627839742,normal
2026-06-06 16:30:00,T-01,70.02859586531261,normal
2026-06-06 16:31:00,T-01,70.4635595380969,normal
2026-06-06 16:32:00,T-01,69.28164988322229,normal
2026-06-06 16:33:00,T-01,69.47546003712394,normal
2026-06-06 16:34:00,T-01,69.99243685140901,normal
2026-06-06 16:35:00,T-01,69.40241882903227,normal
2026-06-06 16:36:00,T-01,67.31041999241792,normal
2026-06-06 16:37:00,T-01,70.42031732702021,normal
2026-06-06 16:38:00,T-01,68.45721196713677,normal
2026-06-06 16:39:00,T-01,71.11690400940844,normal
2026-06-06 16:40:00,T-01,69.62642858265673,normal
2026-06-06 16:41:00,T-01,68.94537958535001,normal
2026-06-06 16:42:00,T-01,69.24947421049393,normal
2026-06-06 16:43:00,T-01,68.63838017440041,normal
2026-06-06 16:44:00,T-01,68.19824446491795,normal
2026-06-06 16:45:00,T-01,68.83121861782782,normal
2026-06-06 16:46:00,T-01,69.44877229526234,normal
2026-06-06 16:47:00,T-01,68.04070480095564,normal
2026-06-06 16:48:00,T-01,67.82581268705087,normal
2026-06-06 16:49:00,T-01,68.03680876497441,normal
2026-06-06 16:50:00,T-01,69.29005623101571,normal
2026-06-06 16:51:00,T-01,69.73790939128675,normal
2026-06-06 16:52:00,T-01,68.59631752756657,normal
2026-06-06 16:53:00,T-01,68.76625488990051,normal
2026-06-06 16:54:00,T-01,67.5076298483222,normal
2026-06-06 16:55:00,T-01,68.96828612025647,normal
2026-06-06 16:56:00,T-01,68.59933585979373,normal
2026-06-06 16:57:00,T-01,67.29545840986471,normal
2026-06-06 16:58:00,T-01,66.17787359950022,normal
2026-06-06 16:59:00,T-01,66.70695405994739,normal
2026-06-06 17:00:00,T-01,67.22236682079199,normal
2026-06-06 17:01:00,T-01,69.01966248857102,normal
2026-06-06 17:02:00,T-01,69.37889203978308,normal
2026-06-06 17:03:00,T-01,67.35701156578261,normal
2026-06-06 17:04:00,T-01,67.36133729463722,normal
2026-06-06 17:05:00,T-01,68.00585817094274,normal
2026-06-06 17:06:00,T-01,67.733653833025,normal
2026-06-06 17:07:00,T-01,68.63203104863953,normal
2026-06-06 17:08:00,T-01,67.15984081040298,normal
2026-06-06 17:09:00,T-01,68.61646814285548,normal
2026-06-06 17:10:00,T-01,67.41478005264793,normal
2026-06-06 17:11:00,T-01,68.4970589301268,normal
2026-06-06 17:12:00,T-01,67.363536103517,normal
2026-06-06 17:13:00,T-01,67.01539757311406,normal
2026-06-06 17:14:00,T-01,69.53715634234386,normal
2026-06-06 17:15:00,T-01,68.688847439089,normal
2026-06-06 17:16:00,T-01,65.83279360236868,normal
2026-06-06 17:17:00,T-01,67.18171874423253,normal
2026-06-06 17:18:00,T-01,68.83949948758412,normal
2026-06-06 17:19:00,T-01,66.44642374984542,normal
2026-06-06 17:20:00,T-01,68.42468318004079,normal
2026-06-06 17:21:00,T-01,68.33438125854427,normal
2026-06-06 17:22:00,T-01,66.98388232589818,normal
2026-06-06 17:23:00,T-01,67.69227991841964,normal
2026-06-06 17:24:00,T-01,65.63148957532151,normal
2026-06-06 17:25:00,T-01,69.514666631537,normal
2026-06-06 17:26:00,T-01,67.4601601382116,normal
2026-06-06 17:27:00,T-01,68.60034249263315,normal
2026-06-06 17:28:00,T-01,68.43987360541918,normal
2026-06-06 17:29:00,T-01,69.21560595892423,normal
2026-06-06 17:30:00,T-01,67.45826614207064,normal
2026-06-06 17:31:00,T-01,68.1313468917567,normal
2026-06-06 17:32:00,T-01,68.52465441404652,normal
2026-06-06 17:33:00,T-01,68.87812795922267,normal
2026-06-06 17:34:00,T-01,69.20195318773757,normal
2026-06-06 17:35:00,T-01,67.61414973972882,normal
2026-06-06 17:36:00,T-01,67.47310326228288,normal
2026-06-06 17:37:00,T-01,69.54505212211296,normal
2026-06-06 17:38:00,T-01,66.19722768065196,normal
2026-06-06 17:39:00,T-01,69.85539142436706,normal
2026-06-06 17:40:00,T-01,68.03572089509271,normal
2026-06-06 17:41:00,T-01,68.38773457690047,normal
2026-06-06 17:42:00,T-01,67.76570725083698,normal
2026-06-06 17:43:00,T-01,68.45703906406479,normal
2026-06-06 17:44:00,T-01,69.8349200540566,normal
2026-06-06 17:45:00,T-01,69.39448345800614,normal
2026-06-06 17:46:00,T-01,69.17736371477072,normal
2026-06-06 17:47:00,T-01,68.83575106909568,normal
2026-06-06 17:48:00,T-01,67.3645370979184,normal
2026-06-06 17:49:00,T-01,68.03027025619252,normal
2026-06-06 17:50:00,T-01,68.59637883325958,normal
2026-06-06 17:51:00,T-01,69.46326282222103,normal
2026-06-06 17:52:00,T-01,69.14199830942698,normal
2026-06-06 17:53:00,T-01,70.12328087170123,normal
2026-06-06 17:54:00,T-01,69.68142436263413,normal
2026-06-06 17:55:00,T-01,69.3306745791468,normal
2026-06-06 17:56:00,T-01,71.62103545218916,normal
2026-06-06 17:57:00,T-01,69.82079011505671,normal
2026-06-06 17:58:00,T-01,69.05216520744546,normal
2026-06-06 17:59:00,T-01,71.41378836962402,normal
2026-06-06 18:00:00,T-01,70.82403190495549,normal
2026-06-06 18:01:00,T-01,71.5095071401909,normal
2026-06-06 18:02:00,T-01,69.65220136840082,normal
2026-06-06 18:03:00,T-01,70.8089864095585,normal
2026-06-06 18:04:00,T-01,68.44911709938987,normal
2026-06-06 18:05:00,T-01,70.75492312279013,normal
2026-06-06 18:06:00,T-01,69.8817197799235,normal
2026-06-06 18:07:00,T-01,68.75240619222349,normal
2026-06-06 18:08:00,T-01,71.20749547219405,normal
2026-06-06 18:09:00,T-01,68.43152302029597,normal
2026-06-06 18:10:00,T-01,68.3949541261292,normal
2026-06-06 18:11:00,T-01,70.73531000217922,normal
2026-06-06 18:12:00,T-01,71.00844115302047,normal
2026-06-06 18:13:00,T-01,71.47088647013346,normal
2026-06-06 18:14:00,T-01,71.30452649864334,normal
2026-06-06 18:15:00,T-01,72.10027898197173,normal
2026-06-06 18:16:00,T-01,71.38370183837092,normal
2026-06-06 18:17:00,T-01,70.60970671954112,normal
2026-06-06 18:18:00,T-01,70.72557974533512,normal
2026-06-06 18:19:00,T-01,70.5727221182062,normal
2026-06-06 18:20:00,T-01,71.20467310033834,normal
2026-06-06 18:21:00,T-01,69.86453570069314,normal
2026-06-06 18:22:00,T-01,71.35385929601904,normal
2026-06-06 18:23:00,T-01,70.97588645038778,normal
2026-06-06 18:24:00,T-01,71.38554516538429,normal
2026-06-06 18:25:00,T-01,71.43443227775072,normal
2026-06-06 18:26:00,T-01,68.7473772624398,normal
2026-06-06 18:27:00,T-01,70.34036052662732,normal
2026-06-06 18:28:00,T-01,71.17306683756331,normal
2026-06-06 18:29:00,T-01,71.26423159055727,normal
2026-06-06 18:30:00,T-01,71.61506047311067,normal
2026-06-06 18:31:00,T-01,71.69186383259158,normal
2026-06-06 18:32:00,T-01,72.93744177207432,normal
2026-06-06 18:33:00,T-01,71.76316975292524,normal
2026-06-06 18:34:00,T-01,71.16496435745923,normal
2026-06-06 18:35:00,T-01,69.90388212557642,normal
2026-06-06 18:36:00,T-01,70.15714327359053,normal
2026-06-06 18:37:00,T-01,72.08163555839393,normal
2026-06-06 18:38:00,T-01,72.62465862320455,normal
2026-06-06 18:39:00,T-01,73.12128655492789,normal
2026-06-06 18:40:00,T-01,70.7653427836508,normal
2026-06-06 18:41:00,T-01,71.30029205859431,normal
2026-06-06 18:42:00,T-01,71.85499783336175,normal
2026-06-06 18:43:00,T-01,73.66614737819198,normal
2026-06-06 18:44:00,T-01,71.73726347879419,normal
2026-06-06 18:45:00,T-01,73.17488321127506,normal
2026-06-06 18:46:00,T-01,71.79237491348759,normal
2026-06-06 18:47:00,T-01,72.77199364349019,normal
2026-06-06 18:48:00,T-01,72.63924399383072,normal
2026-06-06 18:49:00,T-01,71.77024462653338,normal
2026-06-06 18:50:00,T-01,70.57285261530434,normal
2026-06-06 18:51:00,T-01,71.31082112008075,normal
2026-06-06 18:52:00,T-01,73.05325698297857,normal
2026-06-06 18:53:00,T-01,72.42396891689884,normal
2026-06-06 18:54:00,T-01,71.09208306236054,normal
2026-06-06 18:55:00,T-01,71.1606969594895,normal
2026-06-06 18:56:00,T-01,69.7471149619101,normal
2026-06-06 18:57:00,T-01,72.8950500638091,normal
2026-06-06 18:58:00,T-01,72.30727200938658,normal
2026-06-06 18:59:00,T-01,71.25243772121809,normal
2026-06-06 19:00:00,T-01,71.5558055832844,normal
2026-06-06 19:01:00,T-01,69.14885072072452,normal
2026-06-06 19:02:00,T-01,70.79498100560943,normal
2026-06-06 19:03:00,T-01,72.57609998615612,normal
2026-06-06 19:04:00,T-01,72.18118924048561,normal
2026-06-06 19:05:00,T-01,71.48640979984398,normal
2026-06-06 19:06:00,T-01,71.09519174886194,normal
2026-06-06 19:07:00,T-01,71.85870538691572,normal
2026-06-06 19:08:00,T-01,70.731551990909,normal
2026-06-06 19:09:00,T-01,69.2971883730648,normal
2026-06-06 19:10:00,T-01,70.90299643624131,normal
2026-06-06 19:11:00,T-01,71.25806263427899,normal
2026-06-06 19:12:00,T-01,71.92186854592507,normal
2026-06-06 19:13:00,T-01,69.30081040298758,normal
2026-06-06 19:14:00,T-01,70.56054757845705,normal
2026-06-06 19:15:00,T-01,70.54831670178697,normal
2026-06-06 19:16:00,T-01,69.46131157726676,normal
2026-06-06 19:17:00,T-01,70.98803592504355,normal
2026-06-06 19:18:00,T-01,71.1844616743055,normal
2026-06-06 19:19:00,T-01,70.08214123534287,normal
2026-06-06 19:20:00,T-01,72.36275325181491,normal
2026-06-06 19:21:00,T-01,69.92229433775833,normal
2026-06-06 19:22:00,T-01,69.72821159748541,normal
2026-06-06 19:23:00,T-01,69.63179279977282,normal
2026-06-06 19:24:00,T-01,69.22394466488912,normal
2026-06-06 19:25:00,T-01,69.4118912186421,normal
2026-06-06 19:26:00,T-01,68.4678776892297,normal
2026-06-06 19:27:00,T-01,69.64114445916411,normal
2026-06-06 19:28:00,T-01,69.82060730705464,normal
2026-06-06 19:29:00,T-01,67.4106168599063,normal
2026-06-06 19:30:00,T-01,69.52167084406223,normal
2026-06-06 19:31:00,T-01,69.59595544487902,normal
2026-06-06 19:32:00,T-01,69.99869639974439,normal
2026-06-06 19:33:00,T-01,70.6191985025826,normal
2026-06-06 19:34:00,T-01,70.19662841922248,normal
2026-06-06 19:35:00,T-01,68.65596027867268,normal
2026-06-06 19:36:00,T-01,68.47138480264893,normal
2026-06-06 19:37:00,T-01,69.71928096689261,normal
2026-06-06 19:38:00,T-01,68.52506580857057,normal
2026-06-06 19:39:00,T-01,67.77753234866859,normal
2026-06-06 19:40:00,T-01,71.31372181329135,normal
2026-06-06 19:41:00,T-01,68.56368290509307,normal
2026-06-06 19:42:00,T-01,68.18362288770194,normal
2026-06-06 19:43:00,T-01,66.55474800672195,normal
2026-06-06 19:44:00,T-01,69.53607932334914,normal
2026-06-06 19:45:00,T-01,67.63568451074555,normal
2026-06-06 19:46:00,T-01,68.5924023876435,normal
2026-06-06 19:47:00,T-01,69.47385770590502,normal
2026-06-06 19:48:00,T-01,67.47578130423308,normal
2026-06-06 19:49:00,T-01,68.47177985770831,normal
2026-06-06 19:50:00,T-01,69.86183254736282,normal
2026-06-06 19:51:00,T-01,65.8286120869609,normal
2026-06-06 19:52:00,T-01,67.42379776864487,normal
2026-06-06 19:53:00,T-01,67.28039887207771,normal
2026-06-06 19:54:00,T-01,67.9504255830269,normal
2026-06-06 19:55:00,T-01,68.04374059293059,normal
2026-06-06 19:56:00,T-01,66.98633621638206,normal
2026-06-06 19:57:00,T-01,67.35121302167917,normal
2026-06-06 19:58:00,T-01,67.19232024097919,normal
2026-06-06 19:59:00,T-01,67.57673491905638,normal
2026-06-06 12:00:00,T-02,72.85872347729224,normal
2026-06-06 12:01:00,T-02,72.12302059257414,normal
2026-06-06 12:02:00,T-02,71.30312214839132,normal
2026-06-06 12:03:00,T-02,72.86058290764501,normal
2026-06-06 12:04:00,T-02,71.52729635178743,normal
2026-06-06 12:05:00,T-02,70.65759399622529,normal
2026-06-06 12:06:00,T-02,73.11052930112486,normal
2026-06-06 12:07:00,T-02,72.19433567710367,normal
2026-06-06 12:08:00,T-02,70.68561039952722,normal
2026-06-06 12:09:00,T-02,71.59927715288597,normal
2026-06-06 12:10:00,T-02,70.98000387548626,normal
2026-06-06 12:11:00,T-02,70.53799529808717,normal
2026-06-06 12:12:00,T-02,72.91123267590292,normal
2026-06-06 12:13:00,T-02,73.95774077626797,normal
2026-06-06 12:14:00,T-02,70.71195739397233,normal
2026-06-06 12:15:00,T-02,72.73455107891026,normal
2026-06-06 12:16:00,T-02,71.58077780156427,normal
2026-06-06 12:17:00,T-02,71.80284226539648,normal
2026-06-06 12:18:00,T-02,71.75475842256576,normal
